Account,T/D,S/D,Currency,Type,Side,Symbol,Qty,Price,Exec Time,Comm,SEC,TAF,NSCC,Nasdaq,ECN Remove,ECN Add,Gross Proceeds,Net Proceeds,Clr Broker,Liq,Note
DLE91628,07/16/2020,07/20/2020,USD,2,S,ACIU,42,11.23,10:44:19,0.99,0.02,0.01,0.033,0.0006594,0,0,471.66,470.6063406,LAMP,,
DLE91628,07/17/2020,07/21/2020,USD,2,B,VCNX,100,8.4,09:11:29,0.99,0,0,0.033,0.00157,0,0,-840,-841.02457,NSDQ,R,
DLE91628,07/17/2020,07/21/2020,USD,2,S,VCNX,50,8.81,09:11:33,0.99,0.01,0.01,0.033,0.000785,0,0,440.5,439.456215,EDGX,3,
DLE91628,07/17/2020,07/21/2020,USD,2,S,VCNX,50,8.75,09:11:37,0.99,0.01,0.01,0.033,0.000785,0,0,437.5,436.456215,LAMP,R,
DLE91628,07/20/2020,07/22/2020,USD,2,B,DPW,750,4.62,10:12:03,3,0,0,0.033,0.011775,0,0,-3465,-3468.044775,LAMP,,
DLE91628,07/20/2020,07/22/2020,USD,2,S,DPW,750,4.621333,10:12:08,3,0.08,0.09,0.033,0.011775,0,0,3465.99975,3462.784975,MNGD,,
DLE91628,07/21/2020,07/23/2020,USD,2,B,MTP,600,4.6,09:47:09,2.4,0,0,0.033,0.00942,0,0,-2760,-2762.44242,MNGD,,
DLE91628,07/21/2020,07/23/2020,USD,2,S,MTP,600,4.55505,09:47:11,2.4,0.08,0.08,0.033,0.00942,0,0,2733.03,2730.42758,MNGD,,
DLE91628,07/22/2020,07/24/2020,USD,2,B,MXC,300,10.956667,08:59:05,1.2,0,0,0.033,0.00471,0,0,-3287.0001,-3288.23781,LAMP,X,
DLE91628,07/22/2020,07/24/2020,USD,2,S,MXC,300,11,08:59:10,1.2,0.08,0.04,0.033,0.00471,0,0,3300,3298.64229,LAMP,X,
DLE91628,07/22/2020,07/24/2020,USD,2,B,SNDE,600,4.45,09:47:12,2.4,0,0,0.033,0.00942,0,0,-2670,-2672.44242,MNGD,,
DLE91628,07/22/2020,07/24/2020,USD,2,S,SNDE,90,4.6,09:47:13,0.99,0.01,0.02,0.033,0.001413,0,0,414,412.945587,EDGX,N,
DLE91628,07/22/2020,07/24/2020,USD,2,S,SNDE,510,4.508694,09:47:18,0,0.06,0.07,0.033,0.008007,0,0,2299.43394,2299.262933,POST,,
DLE91628,07/24/2020,07/28/2020,USD,2,B,PTE,1000,2.15,09:35:08,4,0,0,0.033,0.0157,0,0,-2150,-2154.0487,LAMP,,
DLE91628,07/24/2020,07/28/2020,USD,2,S,PTE,150,2.16,09:35:10,0.99,0.01,0.02,0.033,0.002355,0,0,324,322.944645,POST,,
DLE91628,07/24/2020,07/28/2020,USD,2,S,PTE,850,2.16,09:35:11,0,0.05,0.11,0.033,0.013345,0,0,1836,1835.793655,POST,,
DLE91628,07/27/2020,07/29/2020,USD,2,B,SCKT,600,3.849067,09:31:43,2.4,0,0,0.033,0.00942,0,0,-2309.4402,-2311.88262,LAMP,,
DLE91628,07/27/2020,07/29/2020,USD,2,S,SCKT,600,3.68,09:31:56,2.4,0.05,0.08,0.033,0.00942,0,0,2208,2205.42758,LAMP,,
DLE91628,07/27/2020,07/29/2020,USD,2,B,WHLM,300,11.8389,10:28:01,1.2,0,0,0.033,0.00471,0,0,-3551.67,-3552.90771,LAMP,,
DLE91628,07/27/2020,07/29/2020,USD,2,S,WHLM,45,11.91,10:28:06,0.99,0.02,0.01,0.033,0.0007065,0,0,535.95,534.8962935,EDGX,Y,
DLE91628,07/27/2020,07/29/2020,USD,2,S,WHLM,255,11.92,10:28:14,1.02,0.08,0.04,0.033,0.0040035,0,0,3039.6,3038.4229965,LAMP,,
DLE91628,07/28/2020,07/30/2020,USD,2,B,KODK,600,7.09,07:37:57,2.4,0,0,0.033,0.00942,0,0,-4254,-4256.44242,LAMP,R,
DLE91628,07/28/2020,07/30/2020,USD,2,S,KODK,90,7.14,07:38:05,0.99,0.02,0.02,0.033,0.001413,0,0,642.6,641.535587,NSDQ,R,
DLE91628,07/28/2020,07/30/2020,USD,2,S,KODK,76,7.14,07:38:07,0.99,0.02,0.01,0.033,0.0011932,0,0,542.64,541.5858068,EDGX,3,
DLE91628,07/28/2020,07/30/2020,USD,2,S,KODK,434,7.13,07:38:08,1.73,0.08,0.06,0.033,0.0068138,0,0,3094.42,3092.5101862,LAMP,X,
DLE91628,07/28/2020,07/30/2020,USD,2,B,KODK,500,11.53,10:04:05,2,0,0,0.033,0.00785,0,0,-5765,-5767.04085,LAMP,,
DLE91628,07/28/2020,07/30/2020,USD,2,S,KODK,500,11.4262,10:04:08,2,0.13,0.06,0.033,0.00785,0,0,5713.1,5710.86915,LAMP,,
DLE91628,07/28/2020,07/30/2020,USD,2,B,FRAN,375,9,10:15:01,1.5,0,0,0.033,0.0058875,0,0,-3375,-3376.5388875,MNGD,,
DLE91628,07/28/2020,07/30/2020,USD,2,S,FRAN,56,9.07,10:15:03,0.99,0.02,0.01,0.033,0.0008792,0,0,507.92,506.8661208,POST,e,
DLE91628,07/28/2020,07/30/2020,USD,2,S,FRAN,319,8.91,10:15:05,1.27,0.08,0.04,0.033,0.0050083,0,0,2842.29,2840.8619917,LAMP,,
DLE91628,07/29/2020,07/31/2020,USD,2,B,KODK,500,15.96,08:55:48,2,0,0,0.033,0.00785,0,0,-7980,-7982.04085,NSDQ,R,
DLE91628,07/29/2020,07/31/2020,USD,2,S,KODK,250,16.01,08:56:02,0,0.09,0.03,0.033,0.003925,0,0,4002.5,4002.343075,POST,e,
DLE91628,07/29/2020,07/31/2020,USD,2,S,KODK,250,16,08:56:05,1,0.09,0.03,0.033,0.003925,0,0,4000,3998.843075,NSDQ,R,
DLE91628,07/29/2020,07/31/2020,USD,2,B,KODK,375,17.57,09:20:04,1.5,0,0,0.033,0.0058875,0,0,-6588.75,-6590.2888875,NSDQ,R,
DLE91628,07/29/2020,07/31/2020,USD,2,S,KODK,187,17.62,09:20:06,0.99,0.08,0.03,0.033,0.0029359,0,0,3294.94,3293.8040641,EDGX,EA,
DLE91628,07/29/2020,07/31/2020,USD,2,S,KODK,100,17.67,09:20:09,0.99,0.04,0.02,0.033,0.00157,0,0,1767,1765.91543,EDGX,3,
DLE91628,07/29/2020,07/31/2020,USD,2,S,KODK,88,17.47,09:20:13,0.99,0.04,0.02,0.033,0.0013816,0,0,1537.36,1536.2756184,NSDQ,R,
DLE91628,07/31/2020,08/04/2020,USD,2,B,ECOR,250,3.37,06:54:13,1,0,0,0.033,0.003925,0,0,-842.5,-843.536925,NSDQ,R,
DLE91628,07/31/2020,08/04/2020,USD,2,S,ECOR,125,3.42,06:54:17,0.99,0.01,0.02,0.033,0.0019625,0,0,427.5,426.4450375,NSDQ,A,
DLE91628,07/31/2020,08/04/2020,USD,2,S,ECOR,125,3.33,06:54:36,0.99,0.01,0.02,0.033,0.0019625,0,0,416.25,415.1950375,NSDQ,R,
DLE91628,07/31/2020,08/04/2020,USD,2,B,SONN,375,7.365867,07:50:13,1.5,0,0,0.033,0.0058875,0,0,-2762.200125,-2763.7390125,LAMP,X,
DLE91628,07/31/2020,08/04/2020,USD,2,S,SONN,375,7.15,07:51:02,1.5,0.06,0.05,0.033,0.0058875,0,0,2681.25,2679.6011125,LAMP,X,
DLE91628,07/31/2020,08/04/2020,USD,2,B,APDN,375,13.15,09:14:08,0,0,0,0.033,0.0058875,0,0,-4931.25,-4931.2888875,EDGX,3,
DLE91628,07/31/2020,08/04/2020,USD,2,S,APDN,375,13.157893,09:14:15,1.5,0.11,0.05,0.033,0.0058875,0,0,4934.209875,4932.5109875,LAMP,R,
DLE91628,07/31/2020,08/04/2020,USD,2,B,SONN,600,6.395,10:45:04,2.4,0,0,0.033,0.00942,0,0,-3837,-3839.44242,MNGD,,
DLE91628,07/31/2020,08/04/2020,USD,2,S,SONN,600,6.25,10:45:34,2.4,0.09,0.08,0.033,0.00942,0,0,3750,3747.38758,LAMP,,
DLE91628,07/31/2020,08/04/2020,USD,2,B,FLDM,375,8.82,12:09:17,1.5,0,0,0.033,0.0058875,0,0,-3307.5,-3309.0388875,MNGD,,
DLE91628,07/31/2020,08/04/2020,USD,2,S,FLDM,187,8.87,12:09:19,0.99,0.04,0.03,0.033,0.0029359,0,0,1658.69,1657.5940641,EDGX,Y,
DLE91628,07/31/2020,08/04/2020,USD,2,S,FLDM,187,8.92,12:09:22,0.99,0.04,0.03,0.033,0.0029359,0,0,1668.04,1666.9440641,POST,e,
DLE91628,07/31/2020,08/04/2020,USD,2,S,FLDM,1,8.84,12:09:29,0.99,0.01,0.01,0.033,1.57E-05,0,0,8.84,7.7969843,LAMP,,
DLE91628,08/03/2020,08/05/2020,USD,2,B,CBAY,750,4.6,09:36:13,3,0,0,0.033,0.011775,0,0,-3450,-3453.044775,MNGD,,
DLE91628,08/03/2020,08/05/2020,USD,2,S,CBAY,750,4.56,09:36:49,3,0.08,0.09,0.033,0.011775,0,0,3420,3416.785225,LAMP,,
DLE91628,08/03/2020,08/05/2020,USD,2,B,MARA,1000,3.13,10:00:28,4,0,0,0.033,0.0157,0,0,-3130,-3134.0487,LAMP,,
DLE91628,08/03/2020,08/05/2020,USD,2,S,MARA,1000,3.13,10:01:15,4,0.08,0.12,0.033,0.0157,0,0,3130,3125.7513,LAMP,,
DLE91628,08/03/2020,08/05/2020,USD,2,B,ADT,450,14.89,10:29:05,1.8,0,0,0.033,0.007065,0,0,-6700.5,-6702.340065,LAMP,,
DLE91628,08/03/2020,08/05/2020,USD,2,S,ADT,225,14.94,10:29:07,0.99,0.08,0.03,0.033,0.0035325,0,0,3361.5,3360.3634675,EDGX,V,
DLE91628,08/03/2020,08/05/2020,USD,2,S,ADT,225,14.99,10:29:08,0.99,0.08,0.03,0.033,0.0035325,0,0,3372.75,3371.6134675,POST,e,
DLE91628,08/04/2020,08/06/2020,USD,2,B,ATHE,700,3.77,10:25:29,2.8,0,0,0.033,0.01099,0,0,-2639,-2641.84399,MNGD,2,
DLE91628,08/04/2020,08/06/2020,USD,2,S,ATHE,350,3.82,10:25:30,0,0.03,0.05,0.033,0.005495,0,0,1337,1336.881505,EDGX,Y,
DLE91628,08/04/2020,08/06/2020,USD,2,S,ATHE,350,3.87,10:25:31,0,0.03,0.05,0.033,0.005495,0,0,1354.5,1354.381505,POST,e,
DLE91628,08/06/2020,08/10/2020,USD,2,B,ADTX,241,8.19,10:00:42,0.99,0,0,0.033,0.0037837,0,0,-1973.79,-1974.8167837,MNGD,,
DLE91628,08/06/2020,08/10/2020,USD,2,S,ADTX,120,8.29,10:00:44,0.99,0.03,0.02,0.033,0.001884,0,0,994.8,993.725116,POST,e,
DLE91628,08/06/2020,08/10/2020,USD,2,S,ADTX,120,8.24,10:00:44,0.99,0.03,0.02,0.033,0.001884,0,0,988.8,987.725116,EDGX,Y,
DLE91628,08/06/2020,08/10/2020,USD,2,S,ADTX,1,8.2,10:00:48,0.99,0.01,0.01,0.033,1.57E-05,0,0,8.2,7.1569843,LAMP,,
DLE91628,08/06/2020,08/10/2020,USD,2,S,ADTX,150,8.79,10:42:05,0.99,0.03,0.02,0.033,0.002355,0,0,1318.5,1317.424645,EDGX,Y,
DLE91628,08/06/2020,08/10/2020,USD,2,B,ADTX,300,8.74,10:42:05,1.2,0,0,0.033,0.00471,0,0,-2622,-2623.23771,LAMP,,
DLE91628,08/06/2020,08/10/2020,USD,2,S,ADTX,150,8.72,10:42:07,0.99,0.03,0.02,0.033,0.002355,0,0,1308,1306.924645,LAMP,,
DLE91628,08/10/2020,08/12/2020,USD,2,B,OMER,138,21.75,09:38:11,0.99,0,0,0.033,0.0021666,0,0,-3001.5,-3002.5251666,LAMP,,
DLE91628,08/10/2020,08/12/2020,USD,2,S,OMER,69,21.78,09:38:21,0.99,0.04,0.01,0.033,0.0010833,0,0,1502.82,1501.7459167,EDGX,Y,
DLE91628,08/10/2020,08/12/2020,USD,2,S,OMER,69,21.5,09:38:24,0.99,0.04,0.01,0.033,0.0010833,0,0,1483.5,1482.4259167,LAMP,,
DLE91628,08/10/2020,08/12/2020,USD,2,B,XTNT,483,2.7,10:56:51,1.93,0,0,0.033,0.0075831,0,0,-1304.1,-1306.0705831,MNGD,,
DLE91628,08/10/2020,08/12/2020,USD,2,S,XTNT,241,2.74,10:56:52,0.99,0.02,0.03,0.033,0.0037837,0,0,660.34,659.2632163,EDGX,B,
DLE91628,08/10/2020,08/12/2020,USD,2,S,XTNT,242,2.74,10:56:55,0.99,0.02,0.03,0.033,0.0037994,0,0,663.08,662.0032006,EDGX,B,
DLE91628,08/11/2020,08/13/2020,USD,2,B,EYEN,500,8.22448,09:05:51,2,0,0,0.033,0.00785,0,0,-4112.24,-4114.28085,NSDQ,R,
DLE91628,08/11/2020,08/13/2020,USD,2,S,EYEN,250,8.25,09:05:52,0,0.05,0.03,0.033,0.003925,0,0,2062.5,2062.383075,EDGX,3,
DLE91628,08/11/2020,08/13/2020,USD,2,S,EYEN,250,8.28,09:05:53,0,0.05,0.03,0.033,0.003925,0,0,2070,2069.883075,EDGX,3,
DLE91628,08/12/2020,08/14/2020,USD,2,B,BOXL,600,2.598267,08:45:34,2.4,0,0,0.033,0.00942,0,0,-1558.9602,-1561.40262,NSDQ,R,
DLE91628,08/12/2020,08/14/2020,USD,2,S,BOXL,300,2.63,08:45:56,0,0.02,0.04,0.033,0.00471,0,0,789,788.90229,EDGX,3,
DLE91628,08/12/2020,08/14/2020,USD,2,S,BOXL,300,2.62,08:45:58,0,0.02,0.04,0.033,0.00471,0,0,786,785.90229,POST,R,
DLE91628,08/13/2020,08/17/2020,USD,2,B,FAT,205,11.5,08:40:11,0.99,0,0,0.033,0.0032185,0,0,-2357.5,-2358.5262185,LAMP,,
DLE91628,08/13/2020,08/17/2020,USD,2,S,FAT,205,11.37,08:40:35,0.99,0.06,0.03,0.033,0.0032185,0,0,2330.85,2329.7337815,LAMP,,
DLE91628,08/13/2020,08/17/2020,USD,2,B,NTN,384,3.473099,09:37:05,1.53,0,0,0.033,0.0060288,0,0,-1333.670016,-1335.2390448,MNGD,,
DLE91628,08/13/2020,08/17/2020,USD,2,S,NTN,192,3.57,09:37:07,0.99,0.02,0.03,0.033,0.0030144,0,0,685.44,684.3639856,LAMP,,
DLE91628,08/13/2020,08/17/2020,USD,2,S,NTN,192,3.65,09:37:12,0.99,0.02,0.03,0.033,0.0030144,0,0,700.8,699.7239856,POST,e,
DLE91628,08/13/2020,08/17/2020,USD,2,B,NTN,454,3.8,09:40:04,1.81,0,0,0.033,0.0071278,0,0,-1725.2,-1727.0501278,LAMP,,
DLE91628,08/13/2020,08/17/2020,USD,2,S,NTN,227,3.841,09:40:05,0.99,0.02,0.03,0.033,0.0035639,0,0,871.907,870.8304361,POST,,
DLE91628,08/13/2020,08/17/2020,USD,2,S,NTN,227,3.83,09:40:07,0.99,0.02,0.03,0.033,0.0035639,0,0,869.41,868.3334361,EDGX,B,
DLE91628,08/14/2020,08/18/2020,USD,2,B,CREG,300,4.77,09:38:40,1.2,0,0,0.033,0.00471,0,0,-1431,-1432.23771,LAMP,,
DLE91628,08/14/2020,08/18/2020,USD,2,S,CREG,150,4.8,09:38:41,0.99,0.02,0.02,0.033,0.002355,0,0,720,718.934645,EDGX,Y,
DLE91628,08/14/2020,08/18/2020,USD,2,S,CREG,150,4.78,09:38:44,0.99,0.02,0.02,0.033,0.002355,0,0,717,715.934645,POST,e,
DLE91628,08/17/2020,08/19/2020,USD,2,B,LODE,700,1.68,09:35:18,2.8,0,0,0.033,0.01099,0,0,-1176,-1178.84399,MNGD,,
DLE91628,08/17/2020,08/19/2020,USD,2,S,LODE,350,1.71,09:35:19,0,0.02,0.05,0.033,0.005495,0,0,598.5,598.391505,EDGX,EA,
DLE91628,08/17/2020,08/19/2020,USD,2,S,LODE,350,1.71,09:35:24,0,0.02,0.05,0.033,0.005495,0,0,598.5,598.391505,EDGX,B,
DLE91628,08/18/2020,08/20/2020,USD,2,B,MICT,450,7.445356,09:11:03,1.8,0,0,0.033,0.007065,0,0,-3350.4102,-3352.250265,LAMP,,
DLE91628,08/18/2020,08/20/2020,USD,2,S,MICT,450,7.32,09:11:43,1.8,0.08,0.06,0.033,0.007065,0,0,3294,3292.019935,LAMP,R,
DLE91628,08/18/2020,08/20/2020,USD,2,B,FORD,700,2.25,09:36:23,2.8,0,0,0.033,0.01099,0,0,-1575,-1577.84399,LAMP,,
DLE91628,08/18/2020,08/20/2020,USD,2,S,FORD,350,2.28,09:36:26,0,0.02,0.05,0.033,0.005495,0,0,798,797.891505,EDGX,Y,
DLE91628,08/18/2020,08/20/2020,USD,2,S,FORD,350,2.25,09:36:34,1.4,0.02,0.05,0.033,0.005495,0,0,787.5,785.991505,LAMP,,
DLE91628,08/18/2020,08/20/2020,USD,2,B,FORD,700,2.51,09:44:37,2.8,0,0,0.033,0.01099,0,0,-1757,-1759.84399,LAMP,,
DLE91628,08/18/2020,08/20/2020,USD,2,S,FORD,700,2.461429,09:44:59,2.8,0.04,0.09,0.033,0.01099,0,0,1723.0003,1720.02631,MNGD,,
DLE91628,08/19/2020,08/21/2020,USD,2,B,BDR,700,2.43,09:42:06,2.8,0,0,0.033,0.01099,0,0,-1701,-1703.84399,MNGD,,
DLE91628,08/19/2020,08/21/2020,USD,2,S,BDR,350,2.46,09:42:08,0,0.02,0.05,0.033,0.005495,0,0,861,860.891505,EDGX,B,
DLE91628,08/19/2020,08/21/2020,USD,2,S,BDR,350,2.4332,09:42:14,1.4,0.02,0.05,0.033,0.005495,0,0,851.62,850.111505,MNGD,,
DLE91628,08/19/2020,08/21/2020,USD,2,B,BDR,700,3,09:50:42,2.8,0,0,0.033,0.01099,0,0,-2100,-2102.84399,MNGD,,
DLE91628,08/19/2020,08/21/2020,USD,2,S,BDR,350,3.03,09:50:44,0,0.03,0.05,0.033,0.005495,0,0,1060.5,1060.381505,EDGX,B,
DLE91628,08/19/2020,08/21/2020,USD,2,S,BDR,350,3,09:50:46,1.4,0.03,0.05,0.033,0.005495,0,0,1050,1048.481505,MNGD,,
DLE91628,08/20/2020,08/24/2020,USD,2,B,AESE,700,2.19,09:33:23,2.8,0,0,0.033,0.01099,0,0,-1533,-1535.84399,LAMP,,
DLE91628,08/20/2020,08/24/2020,USD,2,S,AESE,700,2.1002,09:33:45,2.8,0.04,0.09,0.033,0.01099,0,0,1470.14,1467.16601,MNGD,,
DLE91628,08/21/2020,08/25/2020,USD,2,B,PIXY,800,5.18,09:37:24,3.2,0,0,0.033,0.01256,0,0,-4144,-4147.24556,MNGD,,
DLE91628,08/21/2020,08/25/2020,USD,2,S,PIXY,800,5.031476,09:37:42,3.2,0.09,0.1,0.033,0.01256,0,0,4025.1808,4021.74524,MNGD,,
DLE91628,08/21/2020,08/25/2020,USD,2,B,PIXY,400,5.03,09:52:12,1.6,0,0,0.033,0.00628,0,0,-2012,-2013.63928,LAMP,,
DLE91628,08/21/2020,08/25/2020,USD,2,S,PIXY,200,5.06,09:52:13,0.99,0.03,0.03,0.033,0.00314,0,0,1012,1010.91386,EDGX,Y,
DLE91628,08/21/2020,08/25/2020,USD,2,S,PIXY,200,5,09:52:18,0.99,0.03,0.03,0.033,0.00314,0,0,1000,998.91386,LAMP,,
DLE91628,08/24/2020,08/26/2020,USD,2,B,BRQS,650,1.67,10:00:37,2.6,0,0,0.033,0.010205,0,0,-1085.5,-1088.143205,MNGD,,
DLE91628,08/24/2020,08/26/2020,USD,2,S,BRQS,325,1.7,10:00:39,0,0.02,0.04,0.033,0.0051025,0,0,552.5,552.4018975,POST,e,
DLE91628,08/24/2020,08/26/2020,USD,2,S,BRQS,325,1.7032,10:00:42,1.3,0.02,0.04,0.033,0.0051025,0,0,553.54,552.1418975,MNGD,,
DLE91628,08/27/2020,08/31/2020,USD,2,B,PED,700,2.12,09:36:03,2.8,0,0,0.033,0.01099,0,0,-1484,-1486.84399,LAMP,,
DLE91628,08/27/2020,08/31/2020,USD,2,S,PED,700,2.0715,09:36:30,2.8,0.04,0.09,0.033,0.01099,0,0,1450.05,1447.07601,MNGD,,
DLE91628,08/27/2020,08/31/2020,USD,2,B,PED,700,2.06,09:53:05,2.8,0,0,0.033,0.01099,0,0,-1442,-1444.84399,LAMP,,
DLE91628,08/27/2020,08/31/2020,USD,2,S,PED,700,2.04,09:53:36,2.8,0.04,0.09,0.033,0.01099,0,0,1428,1425.02601,LAMP,,
DLE91628,08/31/2020,09/02/2020,USD,2,B,UTSI,600,2,09:38:07,2.4,0,0,0.033,0.00942,0,0,-1200,-1202.44242,MNGD,,
DLE91628,08/31/2020,09/02/2020,USD,2,S,UTSI,600,1.94,09:38:43,2.4,0.03,0.08,0.033,0.00942,0,0,1164,1161.44758,LAMP,,
DLE91628,09/02/2020,09/04/2020,USD,2,B,FEAC,350,13.04,10:15:11,1.4,0,0,0.033,0.005495,0,0,-4564,-4565.438495,LAMP,,
DLE91628,09/02/2020,09/04/2020,USD,2,S,FEAC,175,13.07,10:15:47,0.99,0.06,0.03,0.033,0.0027475,0,0,2287.25,2286.1342525,EDGX,V,
DLE91628,09/02/2020,09/04/2020,USD,2,S,FEAC,87,13.15,10:16:00,0.99,0.03,0.02,0.033,0.0013659,0,0,1144.05,1142.9756341,LAMP,,
DLE91628,09/02/2020,09/04/2020,USD,2,S,FEAC,13,13.2,10:16:10,0.99,0.01,0.01,0.033,0.0002041,0,0,171.6,170.5567959,POST,e,
DLE91628,09/02/2020,09/04/2020,USD,2,S,FEAC,11,13.32,10:16:29,0.99,0.01,0.01,0.033,0.0001727,0,0,146.52,145.4768273,POST,e,
DLE91628,09/02/2020,09/04/2020,USD,2,S,FEAC,64,13.225,10:18:23,0.99,0.02,0.01,0.033,0.0010048,0,0,846.4,845.3459952,MNGD,,
DLE91628,09/03/2020,09/08/2020,USD,2,B,SDC,400,10.69,10:13:40,1.6,0,0,0.033,0.00628,0,0,-4276,-4277.63928,LAMP,,
DLE91628,09/03/2020,09/08/2020,USD,2,S,SDC,200,10.72,10:13:44,0.99,0.05,0.03,0.033,0.00314,0,0,2144,2142.89386,EDGX,Y,
DLE91628,09/03/2020,09/08/2020,USD,2,S,SDC,200,10.7038,10:13:50,0.99,0.05,0.03,0.033,0.00314,0,0,2140.76,2139.65386,MNGD,,
DLE91628,09/11/2020,09/15/2020,USD,2,B,BFRA,500,10.08,10:13:10,2,0,0,0.033,0.00785,0,0,-5040,-5042.04085,MNGD,,
DLE91628,09/11/2020,09/15/2020,USD,2,S,BFRA,250,10.11,10:13:11,0,0.06,0.03,0.033,0.003925,0,0,2527.5,2527.373075,EDGX,Y,
DLE91628,09/11/2020,09/15/2020,USD,2,S,BFRA,250,10.01,10:13:13,0,0.06,0.03,0.033,0.003925,0,0,2502.5,2502.373075,POST,,
DLE91628,09/16/2020,09/18/2020,USD,2,B,KODK,250,9.93,10:03:29,1,0,0,0.033,0.003925,0,0,-2482.5,-2483.536925,MNGD,,
DLE91628,09/16/2020,09/18/2020,USD,2,S,KODK,125,9.96,10:03:31,0.99,0.03,0.02,0.033,0.0019625,0,0,1245,1243.9250375,EDGX,V,
DLE91628,09/16/2020,09/18/2020,USD,2,S,KODK,125,9.93,10:03:34,0.99,0.03,0.02,0.033,0.0019625,0,0,1241.25,1240.1750375,MNGD,,
DLE91628,09/22/2020,09/24/2020,USD,2,B,GME,300,10.75,09:33:37,1.2,0,0,0.033,0.00471,0,0,-3225,-3226.23771,MNGD,,
DLE91628,09/22/2020,09/24/2020,USD,2,S,GME,150,10.78,09:33:54,0.99,0.04,0.02,0.033,0.002355,0,0,1617,1615.914645,EDGX,V,
DLE91628,09/22/2020,09/24/2020,USD,2,S,GME,150,10.7711,09:33:58,0.99,0.04,0.02,0.033,0.002355,0,0,1615.665,1614.579645,MNGD,,
DLE91628,09/23/2020,09/25/2020,USD,2,B,SPI,300,4.82,10:18:03,1.2,0,0,0.033,0.00471,0,0,-1446,-1447.23771,MNGD,,
DLE91628,09/23/2020,09/25/2020,USD,2,S,SPI,300,4.75,10:18:13,1.2,0.04,0.04,0.033,0.00471,0,0,1425,1423.68229,MNGD,,
DLE91628,09/24/2020,09/28/2020,USD,2,B,SUNW,200,5.17,07:39:32,0.99,0,0,0.033,0.00314,0,0,-1034,-1035.02614,LAMP,X,
DLE91628,09/24/2020,09/28/2020,USD,2,S,SUNW,100,5.2,07:39:44,0.99,0.02,0.02,0.033,0.00157,0,0,520,518.93543,POST,A,
DLE91628,09/24/2020,09/28/2020,USD,2,S,SUNW,50,5.25,07:39:52,0.99,0.01,0.01,0.033,0.000785,0,0,262.5,261.456215,LAMP,X,
DLE91628,09/24/2020,09/28/2020,USD,2,S,SUNW,50,5.18,07:40:01,0.99,0.01,0.01,0.033,0.000785,0,0,259,257.956215,LAMP,R,
DLE91628,09/25/2020,09/29/2020,USD,2,B,CBAT,100,3.562,08:22:46,0.99,0,0,0.033,0.00157,0,0,-356.2,-357.22457,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,50,3.59,08:22:51,0.99,0.01,0.01,0.033,0.000785,0,0,179.5,178.456215,POST,e,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,25,3.58,08:22:54,0.99,0.01,0.01,0.033,0.0003925,0,0,89.5,88.4566075,POST,e,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,25,3.58,08:22:55,0.99,0.01,0.01,0.033,0.0003925,0,0,89.5,88.4566075,LAMP,R,
DLE91628,09/25/2020,09/29/2020,USD,2,B,SGBX,300,3.42,08:30:16,1.2,0,0,0.033,0.00471,0,0,-1026,-1027.23771,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,SGBX,300,3.4,08:30:35,1.2,0.03,0.04,0.033,0.00471,0,0,1020,1018.69229,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,B,CBAT,400,3.55,08:50:27,1.6,0,0,0.033,0.00628,0,0,-1420,-1421.63928,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,400,3.53,08:50:48,1.6,0.04,0.05,0.033,0.00628,0,0,1412,1410.27072,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,B,CBAT,300,3.67,08:53:10,1.2,0,0,0.033,0.00471,0,0,-1101,-1102.23771,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,150,3.7,08:53:12,0.99,0.02,0.02,0.033,0.002355,0,0,555,553.934645,EDGX,3,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,150,3.67,08:53:20,0.99,0.02,0.02,0.033,0.002355,0,0,550.5,549.434645,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,B,CBAT,300,3.82,09:04:27,1.2,0,0,0.033,0.00471,0,0,-1146,-1147.23771,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,300,3.73,09:04:47,1.2,0.03,0.04,0.033,0.00471,0,0,1119,1117.69229,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,B,CBAT,40,3.55,09:15:32,0.99,0,0,0.033,0.000628,0,0,-142,-143.023628,LAMP,,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,20,3.58,09:15:55,0.99,0.01,0.01,0.033,0.000314,0,0,71.6,70.556686,EDGX,3,
DLE91628,09/25/2020,09/29/2020,USD,2,S,CBAT,20,3.55,09:16:17,0.99,0.01,0.01,0.033,0.000314,0,0,71,69.956686,LAMP,,
DLE91628,09/29/2020,10/01/2020,USD,2,S,USEG,25,18.63,09:06:02,0.99,0.02,0.01,0.033,0.0003925,0,0,465.75,464.6966075,EDGX,3,
